mensaje_id,codif_macro_1,codif_macro_2,codif_micro_1,codif_micro_2,hoja_1,hoja_2
FB_6311,B. Campaña,B. Campaña,2. Eventos de campaña | 6a. Referencia positiva (cand. presidencial),2. Eventos de campaña,Alondra-3,Carolina-2
TW_9236,D. Otros,D. Otros,8. Interacción con usuarios,8. Interacción con usuarios,Matías-5,Marcelo-3
TW_1436,D. Otros,B. Campaña,4. Endorsements,3. Movilización de recursos | 6b. Referencia positiva (partido),Extra-1,Andrea-4
TW_15441,B. Campaña,D. Otros,3. Movilización de recursos,9. Utilidad pública,Gabriel-6,Carolina-5
TW_17117,D. Otros,D. Otros,8. Interacción con usuarios,8. Interacción con usuarios,César-6,Gonzalo-5
TW_26656,D. Otros,A. Programático,8. Interacción con usuarios,1a. Programática - Postura,Extra-2,Gonzalo-6
TW_15358,NA,C. Politics,,4. Endorsements,Alondra-6,Saúl-7
FB_3443,B. Campaña,B. Campaña,2. Eventos de campaña | 6a. Referencia positiva (cand. presidencial),2. Eventos de campaña | 6a. Referencia positiva (cand. presidencial),Benjamín-2,Andrea-4
TW_9517,D. Otros,C. Politics,9. Utilidad pública,1b. Programática - Propuesta,Saúl-7,Gonzalo-2
TW_24478,C. Politics,D. Otros,6f. Referencia positiva (otros),9. Utilidad pública,Gonzalo-5,Carolina-7
FB_7406,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Saúl-6,Alondra-4
TW_22311,C. Politics,D. Otros,5a. Ataque (personal),7a. Personal (trivial),Gonzalo-8,César-2
FB_7171,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Gonzalo-2,Gabriel-4
TW_18990,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Saúl-3,Matías-4
TW_11809,D. Otros,C. Politics,9. Utilidad pública,6d. Referencia positiva (gobierno),Carolina-8,Extra-5
TW_17288,D. Otros,D. Otros,8. Interacción con usuarios,8. Interacción con usuarios,Andrea-3,Gonzalo-2
FB_1930,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Gabriel-4,Alondra-4
TW_21992,D. Otros,D. Otros,8. Interacción con usuarios,8. Interacción con usuarios,Andrea-2,Marcelo-7
TW_11365,D. Otros,D. Otros,10. Aparición en medios,10. Aparición en medios,Extra-3,Saúl-5
FB_1875,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Carolina-4,Gonzalo-2
FB_4184,D. Otros,NA,N/A (imposible de determinar),N/A (imposible de determinar),Matías-7,Saúl-6
TW_12228,C. Politics,D. Otros,6a. Referencia positiva (cand. presidencial),8. Interacción con usuarios,Gabriel-6,Marcelo-4
TW_13151,B. Campaña,D. Otros,3. Movilización de recursos,9. Utilidad pública,Benjamín-2,Carolina-3
FB_8673,A. Programático,A. Programático,1b. Programática - Propuesta,1a. Programática - Postura,Saúl-4,Marcelo-8
FB_8091,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Benjamín-4,Matías-8
TW_19560,B. Campaña,B. Campaña,2. Eventos de campaña | 6a. Referencia positiva (cand. presidencial),2. Eventos de campaña,Matías-3,Extra-6
FB_199,D. Otros,B. Campaña,7a. Personal (trivial),3. Movilización de recursos,Marcelo-8,Gabriel-4
TW_3780,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Gabriel-5,Carolina-3
TW_22677,D. Otros,D. Otros,7a. Personal (trivial),7a. Personal (trivial),Marcelo-3,Alondra-5
TW_8497,C. Politics,C. Politics,5b. Ataque (global),5b. Ataque (global) | 2. Eventos de campaña,Gonzalo-7,Gabriel-2
FB_2231,B. Campaña,C. Politics,3. Movilización de recursos,6b. Referencia positiva (partido) | 1a. Programática - Postura,Matías-6,Alondra-4
TW_2439,D. Otros,C. Politics,9. Utilidad pública,6a. Referencia positiva (cand. presidencial),Carolina-8,Gabriel-2
FB_4857,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña | 10. Aparición en medios,Carolina-8,Alondra-3
FB_7336,C. Politics,C. Politics,6d. Referencia positiva (gobierno) | 1a. Programática - Postura,6d. Referencia positiva (gobierno),Gonzalo-3,Gabriel-7
TW_21810,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Gabriel-6,Carolina-7
TW_3846,B. Campaña,B. Campaña,2. Eventos de campaña,4. Endorsements,Carolina-8,Matías-2
FB_4895,A. Programático,A. Programático,1a. Programática - Postura,1a. Programática - Postura,Carolina-5,Alondra-2
TW_20695,C. Politics,A. Programático,6b. Referencia positiva (partido) | 6f. Referencia positiva (otros),1b. Programática - Propuesta,Benjamín-7,Carolina-8
TW_6404,C. Politics,C. Politics,5a. Ataque (personal),6c. Referencia positiva (coalición),Carolina-3,Extra-2
TW_16338,D. Otros,D. Otros,8. Interacción con usuarios,8. Interacción con usuarios,Saúl-4,Alondra-4
FB_2493,A. Programático,B. Campaña,1a. Programática - Postura,2. Eventos de campaña,César-2,Carolina-3
TW_1492,A. Programático,A. Programático,1a. Programática - Postura,1a. Programática - Postura,Carolina-5,Gabriel-3
TW_9668,A. Programático,A. Programático,1a. Programática - Postura,1a. Programática - Postura,Extra-6,Benjamín-7
TW_1637,C. Politics,C. Politics,6a. Referencia positiva (cand. presidencial),6a. Referencia positiva (cand. presidencial),Gonzalo-5,Marcelo-7
TW_12325,C. Politics,C. Politics,6a. Referencia positiva (cand. presidencial),6a. Referencia positiva (cand. presidencial),Saúl-2,Carolina-7
FB_3962,A. Programático,A. Programático,1b. Programática - Propuesta,1a. Programática - Postura,Carolina-4,Marcelo-6
TW_9381,A. Programático,D. Otros,1a. Programática - Postura,9. Utilidad pública,Benjamín-5,Marcelo-5
TW_20736,B. Campaña,B. Campaña,3. Movilización de recursos,2. Eventos de campaña,Benjamín-4,Carolina-8
TW_26816,C. Politics,C. Politics,5a. Ataque (personal),5a. Ataque (personal),Benjamín-6,Gonzalo-3
TW_17392,D. Otros,B. Campaña,8. Interacción con usuarios,2. Eventos de campaña,Matías-8,Gabriel-8
FB_6909,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Carolina-8,César-3
TW_2758,C. Politics,C. Politics,6a. Referencia positiva (cand. presidencial),6a. Referencia positiva (cand. presidencial),Gabriel-5,Gonzalo-2
TW_1886,C. Politics,C. Politics,5b. Ataque (global),5b. Ataque (global),Andrea-3,César-6
TW_19403,B. Campaña,C. Politics,2. Eventos de campaña,6a. Referencia positiva (cand. presidencial),Saúl-7,Carolina-3
TW_13423,B. Campaña,B. Campaña,2. Eventos de campaña,3. Movilización de recursos | 2. Eventos de campaña,Carolina-5,Matías-5
TW_16885,A. Programático,D. Otros,1a. Programática - Postura,N/A (imposible de determinar),Matías-6,Benjamín-5
FB_6451,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Benjamín-3,Saúl-8
TW_20445,D. Otros,D. Otros,8. Interacción con usuarios,8. Interacción con usuarios,Alondra-2,Saúl-4
TW_15462,B. Campaña,D. Otros,N/A (imposible de determinar),8. Interacción con usuarios,Matías-7,Extra-5
TW_11444,A. Programático,D. Otros,6b. Referencia positiva (partido),N/A (imposible de determinar),Carolina-6,Extra-1
TW_25278,D. Otros,D. Otros,8. Interacción con usuarios | 1a. Programática - Postura,8. Interacción con usuarios,Saúl-7,Alondra-3
TW_17606,C. Politics,B. Campaña,6a. Referencia positiva (cand. presidencial),3. Movilización de recursos,Gabriel-2,Matías-4
FB_131,C. Politics,B. Campaña,6a. Referencia positiva (cand. presidencial),6a. Referencia positiva (cand. presidencial),Carolina-2,Matías-7
TW_14478,C. Politics,C. Politics,6a. Referencia positiva (cand. presidencial),6a. Referencia positiva (cand. presidencial),Gabriel-8,Benjamín-6
TW_23542,C. Politics,C. Politics,5a. Ataque (personal),5a. Ataque (personal),Saúl-3,Carolina-3
TW_23152,D. Otros,D. Otros,8. Interacción con usuarios,8. Interacción con usuarios,Extra-2,Saúl-3
TW_15625,B. Campaña,B. Campaña,4. Endorsements,2. Eventos de campaña,Matías-7,César-6
TW_24077,D. Otros,A. Programático,8. Interacción con usuarios,1a. Programática - Postura,Carolina-4,Alondra-3
TW_20801,C. Politics,C. Politics,6a. Referencia positiva (cand. presidencial),6a. Referencia positiva (cand. presidencial),Marcelo-2,Gabriel-3
TW_23354,C. Politics,C. Politics,6a. Referencia positiva (cand. presidencial),6a. Referencia positiva (cand. presidencial),Benjamín-5,Extra-3
FB_5661,C. Politics,C. Politics,5b. Ataque (global),5b. Ataque (global),Gabriel-4,Marcelo-6
TW_20250,C. Politics,A. Programático,6a. Referencia positiva (cand. presidencial),1b. Programática - Propuesta | 6a. Referencia positiva (cand. presidencial),Extra-6,Saúl-5
FB_2218,D. Otros,B. Campaña,10. Aparición en medios,10. Aparición en medios,César-2,Gabriel-4
TW_12694,C. Politics,C. Politics,4. Endorsements,4. Endorsements,Alondra-2,Marcelo-5
TW_20819,C. Politics,C. Politics,6a. Referencia positiva (cand. presidencial),6a. Referencia positiva (cand. presidencial) | 1b. Programática - Propuesta,Andrea-4,Benjamín-2
TW_12732,B. Campaña,B. Campaña,4. Endorsements,10. Aparición en medios,Gonzalo-4,Andrea-2
TW_7023,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Gabriel-6,Saúl-2
FB_254,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Matías-6,Andrea-4
FB_9749,B. Campaña,C. Politics,2. Eventos de campaña | 9. Utilidad pública,1a. Programática - Postura,Saúl-5,Gonzalo-5
FB_4688,D. Otros,NA,7a. Personal (trivial),,Marcelo-6,Alondra-6
TW_3392,B. Campaña,A. Programático,3. Movilización de recursos,1b. Programática - Propuesta,Gonzalo-3,Alondra-2
FB_8804,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Gabriel-8,Marcelo-7
TW_26528,D. Otros,D. Otros,8. Interacción con usuarios,8. Interacción con usuarios,Benjamín-6,Extra-5
TW_17360,C. Politics,C. Politics,5a. Ataque (personal),5b. Ataque (global) | 6a. Referencia positiva (cand. presidencial),César-6,Andrea-4
TW_7614,C. Politics,C. Politics,6b. Referencia positiva (partido),6b. Referencia positiva (partido),Gabriel-3,Carolina-3
FB_3588,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Benjamín-8,César-3
TW_19770,C. Politics,C. Politics,6a. Referencia positiva (cand. presidencial) | 5a. Ataque (personal),6a. Referencia positiva (cand. presidencial),César-3,Andrea-2
TW_7617,C. Politics,C. Politics,6a. Referencia positiva (cand. presidencial),6a. Referencia positiva (cand. presidencial),Extra-5,César-2
TW_21899,A. Programático,A. Programático,1a. Programática - Postura,1b. Programática - Propuesta,Benjamín-8,Saúl-8
TW_19245,C. Politics,C. Politics,6a. Referencia positiva (cand. presidencial),6a. Referencia positiva (cand. presidencial),Extra-3,Marcelo-5
TW_939,C. Politics,C. Politics,6a. Referencia positiva (cand. presidencial),6a. Referencia positiva (cand. presidencial),Marcelo-2,Matías-2
TW_14203,C. Politics,C. Politics,6d. Referencia positiva (gobierno),6d. Referencia positiva (gobierno),Alondra-5,César-5
FB_787,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Alondra-4,Gabriel-3
TW_23080,D. Otros,D. Otros,8. Interacción con usuarios,8. Interacción con usuarios,Carolina-2,Gonzalo-3
TW_14335,D. Otros,D. Otros,8. Interacción con usuarios,9. Utilidad pública,Gonzalo-2,César-2
FB_8409,A. Programático,D. Otros,1a. Programática - Postura,8. Interacción con usuarios,Gabriel-8,Saúl-6
TW_5137,C. Politics,C. Politics,6b. Referencia positiva (partido),6f. Referencia positiva (otros),Benjamín-2,Extra-1
FB_2355,B. Campaña,D. Otros,2. Eventos de campaña,7a. Personal (trivial),Gabriel-4,Extra-5
FB_7599,B. Campaña,D. Otros,2. Eventos de campaña | 10. Aparición en medios,10. Aparición en medios,Alondra-2,Benjamín-6
FB_1859,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Gonzalo-8,Alondra-3
TW_11907,D. Otros,D. Otros,7a. Personal (trivial),7a. Personal (trivial),Gonzalo-6,Benjamín-2
FB_18,D. Otros,D. Otros,9. Utilidad pública,9. Utilidad pública,Carolina-2,Marcelo-3
TW_9110,C. Politics,D. Otros,6b. Referencia positiva (partido),N/A (imposible de determinar),Carolina-3,César-7
FB_6199,B. Campaña,B. Campaña,2. Eventos de campaña | 1a. Programática - Postura,2. Eventos de campaña,Saúl-8,Marcelo-5
TW_26917,C. Politics,C. Politics,6a. Referencia positiva (cand. presidencial) | 10. Aparición en medios,6a. Referencia positiva (cand. presidencial),Alondra-4,Extra-5
TW_1016,C. Politics,C. Politics,6a. Referencia positiva (cand. presidencial),6a. Referencia positiva (cand. presidencial),César-7,Marcelo-5
FB_4963,B. Campaña,D. Otros,2. Eventos de campaña,8. Interacción con usuarios,César-7,Carolina-3
TW_18264,NA,C. Politics,,4. Endorsements,César-7,Marcelo-5
TW_300,C. Politics,C. Politics,5c. Ataque (otros) | 6a. Referencia positiva (cand. presidencial),5a. Ataque (personal),Gabriel-8,Matías-2
TW_12473,A. Programático,A. Programático,1a. Programática - Postura,1a. Programática - Postura | 8. Interacción con usuarios,Benjamín-2,Saúl-3
FB_3135,NA,B. Campaña,,2. Eventos de campaña,Alondra-6,Gonzalo-7
TW_7406,B. Campaña,B. Campaña,10. Aparición en medios,10. Aparición en medios,Andrea-3,Saúl-2
TW_25952,A. Programático,A. Programático,1a. Programática - Postura | 8. Interacción con usuarios,1a. Programática - Postura,Saúl-8,Gabriel-8
FB_321,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Matías-4,César-3
TW_15777,C. Politics,C. Politics,5a. Ataque (personal),5a. Ataque (personal),César-5,Gonzalo-6
TW_17032,D. Otros,D. Otros,10. Aparición en medios,10. Aparición en medios,Benjamín-3,Gonzalo-4
TW_5771,A. Programático,A. Programático,1a. Programática - Postura,1a. Programática - Postura | 8. Interacción con usuarios,Andrea-4,Saúl-4
TW_24996,A. Programático,C. Politics,1a. Programática - Postura,5b. Ataque (global),Matías-4,Alondra-5
TW_18141,D. Otros,C. Politics,8. Interacción con usuarios,6a. Referencia positiva (cand. presidencial),Marcelo-8,Benjamín-4
TW_7823,D. Otros,D. Otros,8. Interacción con usuarios,8. Interacción con usuarios,Alondra-2,César-8
TW_23327,D. Otros,D. Otros,8. Interacción con usuarios,8. Interacción con usuarios,Extra-6,Gonzalo-7
TW_3763,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Gabriel-6,Marcelo-4
TW_25968,D. Otros,D. Otros,8. Interacción con usuarios,8. Interacción con usuarios,Marcelo-7,Carolina-8
FB_7838,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Extra-6,Gabriel-3
FB_325,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Carolina-5,Marcelo-8
FB_390,A. Programático,A. Programático,1b. Programática - Propuesta,1b. Programática - Propuesta,Andrea-2,Extra-1
TW_1662,A. Programático,A. Programático,1a. Programática - Postura,1b. Programática - Propuesta,Marcelo-2,César-7
TW_4622,D. Otros,B. Campaña,7a. Personal (trivial),2. Eventos de campaña,Matías-4,Saúl-8
FB_5483,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Benjamín-3,Alondra-5
FB_3940,B. Campaña,A. Programático,3. Movilización de recursos | 1a. Programática - Postura,1b. Programática - Propuesta,César-6,Saúl-3
TW_1470,D. Otros,B. Campaña,4. Endorsements,4. Endorsements,Alondra-2,Extra-6
TW_18207,B. Campaña,B. Campaña,4. Endorsements,3. Movilización de recursos,Gonzalo-8,Gabriel-6
FB_9044,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Saúl-8,Carolina-6
TW_23691,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,César-5,Marcelo-6
TW_18413,C. Politics,C. Politics,5b. Ataque (global),5a. Ataque (personal),Gabriel-4,Gonzalo-3
TW_18592,D. Otros,C. Politics,8. Interacción con usuarios,6a. Referencia positiva (cand. presidencial),Carolina-7,Gabriel-4
TW_19081,D. Otros,A. Programático,9. Utilidad pública,1a. Programática - Postura,Marcelo-5,César-8
TW_14661,A. Programático,A. Programático,1b. Programática - Propuesta | 6a. Referencia positiva (cand. presidencial),1b. Programática - Propuesta | 6a. Referencia positiva (cand. presidencial),Saúl-2,Alondra-2
TW_23767,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Saúl-8,Gabriel-8
FB_5914,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Matías-8,César-5
TW_6355,A. Programático,A. Programático,1a. Programática - Postura,1a. Programática - Postura,Matías-8,Saúl-4
FB_942,A. Programático,C. Politics,1a. Programática - Postura,5b. Ataque (global),César-2,Matías-2
TW_24153,D. Otros,C. Politics,9. Utilidad pública,6a. Referencia positiva (cand. presidencial),Marcelo-4,Gabriel-7
TW_8621,D. Otros,B. Campaña,4. Endorsements,10. Aparición en medios,Benjamín-6,Gabriel-3
TW_9189,B. Campaña,D. Otros,10. Aparición en medios,8. Interacción con usuarios,Gabriel-6,Saúl-7
TW_10438,C. Politics,C. Politics,10. Aparición en medios,6a. Referencia positiva (cand. presidencial),Matías-4,Carolina-8
FB_3213,A. Programático,B. Campaña,1a. Programática - Postura,10. Aparición en medios | 1a. Programática - Postura,Alondra-4,Gabriel-6
TW_2367,C. Politics,D. Otros,5a. Ataque (personal),7a. Personal (trivial),Alondra-3,Gabriel-4
TW_20256,D. Otros,A. Programático,9. Utilidad pública,1a. Programática - Postura,Carolina-7,César-8
TW_5456,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Extra-3,Gonzalo-6
TW_11996,C. Politics,C. Politics,6c. Referencia positiva (coalición),6a. Referencia positiva (cand. presidencial),Gonzalo-7,Marcelo-6
TW_10681,B. Campaña,A. Programático,3. Movilización de recursos,1a. Programática - Postura,Benjamín-2,Saúl-7
TW_16208,C. Politics,D. Otros,6c. Referencia positiva (coalición),7a. Personal (trivial),Gabriel-5,Marcelo-8
TW_5508,D. Otros,D. Otros,8. Interacción con usuarios,8. Interacción con usuarios,Marcelo-2,Gonzalo-6
TW_27310,C. Politics,C. Politics,6c. Referencia positiva (coalición) | 6a. Referencia positiva (cand. presidencial),6a. Referencia positiva (cand. presidencial),Gabriel-7,Benjamín-8
TW_10307,C. Politics,C. Politics,5b. Ataque (global),5b. Ataque (global),Benjamín-6,Saúl-2
FB_3538,B. Campaña,D. Otros,10. Aparición en medios,10. Aparición en medios,Matías-2,Marcelo-5
FB_4545,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Matías-6,Carolina-2
TW_4132,C. Politics,C. Politics,6b. Referencia positiva (partido) | 6d. Referencia positiva (gobierno),6b. Referencia positiva (partido),Benjamín-4,César-7
TW_16984,C. Politics,A. Programático,5b. Ataque (global),1a. Programática - Postura | 5b. Ataque (global),Extra-6,Alondra-2
TW_20343,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Alondra-5,César-3
TW_16333,D. Otros,A. Programático,7a. Personal (trivial),1a. Programática - Postura,Marcelo-6,Gonzalo-3
TW_6657,C. Politics,C. Politics,6f. Referencia positiva (otros),6f. Referencia positiva (otros),Alondra-4,Gonzalo-7
